"Probename"	"Gene Symbol"	"sh-GFP"	"sh-JAK2-shRNA1"	"sh-JAK2-shRNA2"	"shRNA-control"
"200063_s_at"	"NPM1"	17396.7279866667	16929.5203066667	16760.6830433333	17145.32114
"200064_at"	"HSPCB"	8055.831826	7925.737063	8521.66935833333	8000.82692666667
"200065_s_at"	"ARF1"	4636.59748366667	5138.30577666667	5546.53087166667	4906.31408366667
"200066_at"	"IK"	1015.86011423333	1040.04330016667	1080.01679033333	942.038481133333
"200067_x_at"	"SNX3"	4753.66158366667	4676.00638733333	4933.59244066667	4608.76231766667
"200068_s_at"	"CANX"	4139.74415433333	4327.51031033333	3956.48278766667	4160.836813
"200069_at"	"SART3"	538.5620112	499.531748033333	505.263080566667	544.574941566667
"200070_at"	"C2orf24"	351.8391677	360.3823048	446.383854933333	368.108205133333
"200071_at"	"SMNDC1"	933.277585966667	929.820845033333	923.202116266667	870.226936533333
"200072_s_at"	"HNRPM"	3568.826822	3691.29591033333	3225.19452866667	3476.48263166667
"200073_s_at"	"HNRPD"	4125.46105033333	3926.33181533333	3863.02051133333	3927.95880033333
"200074_s_at"	"RPL14 /// RPL14L"	9482.08656733333	9402.25374233333	9848.10541566667	9639.083828
"200075_s_at"	"GUK1"	883.836525166667	941.0225748	1117.2258935	872.9049502
"200076_s_at"	"MGC2749"	574.223666766667	571.353405666667	662.897585233333	576.0291052
"200077_s_at"	"OAZ1"	10529.09169	10145.489454	11017.74321	10225.5439466667
"200078_s_at"	"ATP6V0B"	2149.71582166667	2141.637899	2515.60414166667	2179.286226
"200079_s_at"	"KARS"	2807.13438633333	2639.538676	2974.21146733333	2635.32097733333
"200080_s_at"	"H3F3A /// LOC440926"	10763.9440033333	10510.7039033333	10983.8023633333	10584.03551
"200081_s_at"	"RPS6"	21891.4962833333	21988.926	21902.0712466667	22420.3735133333
"200082_s_at"	"RPS7"	16982.4607333333	17404.05702	17647.9934133333	17941.32484
"200083_at"	"USP22"	626.9619867	598.960075133333	665.653136533333	606.491305
"200084_at"	"SMAP"	2187.13962166667	2153.28699666667	2061.729412	2094.307803
"200085_s_at"	"TCEB2"	3263.46986433333	3473.21055766667	4110.88550066667	3409.94304933333
"200086_s_at"	"COX4I1"	3046.60541333333	3207.11890733333	3699.650627	3134.94181333333
"200087_s_at"	"TMED2"	2860.72415766667	2769.448646	2713.414943	2662.48713533333
"200088_x_at"	"RPL12"	17406.36653	17871.76926	19141.1086166667	17779.87243
"200089_s_at"	"RPL4"	14470.24603	14003.63268	14598.9305233333	14484.88069
"200090_at"	"FNTA"	3220.01305066667	2955.76457066667	3108.96253466667	3140.05705166667
"200091_s_at"	"RPS25"	12431.16867	11608.2345966667	11850.07031	12238.3793633333
"200092_s_at"	"RPL37"	19182.182	18644.8514233333	19525.36502	18848.77345
"200093_s_at"	"HINT1"	2665.81525133333	2755.40468066667	3126.73016833333	2657.856649
"200094_s_at"	"EEF2"	5397.06415433333	5591.79375066667	5762.193585	5303.51427933333
"200095_x_at"	"RPS10"	17684.4771933333	18234.7759633333	19118.57453	17524.4465733333
"200096_s_at"	"ATP6V0E"	1603.678838	1669.12034033333	1744.16483266667	1673.96211333333
"200097_s_at"	"HNRPK"	1317.076182	1347.65021433333	1282.311935	1326.98879833333
"200098_s_at"	"ANAPC5"	1612.05335466667	1525.71171666667	1721.314574	1667.376052
"200099_s_at"	"RPS3A"	16262.68097	16390.2013633333	17559.2261633333	16509.9326766667
"200593_s_at"	"HNRPU"	3776.33332833333	3877.42242733333	3388.717772	3780.78418466667
"200594_x_at"	"HNRPU"	7231.139802	7026.66572633333	6591.94589266667	6944.892116
"200595_s_at"	"EIF3S10"	946.887394	892.8912919	814.364125033333	912.667158966667
"200596_s_at"	"EIF3S10"	2269.10802966667	2097.35962266667	1729.81635766667	2137.40946766667
"200597_at"	"EIF3S10"	287.571580166667	249.564007466667	225.9836503	247.5794909
"200598_s_at"	"TRA1"	5377.25201533333	5165.732272	4516.71599033333	5492.46218866667
"200599_s_at"	"TRA1"	3949.47753266667	3784.692909	3658.380485	4018.84603133333
"200600_at"	"MSN"	2935.638134	3017.716248	3261.39664566667	3080.21568633333
"200601_at"	"ACTN4"	403.983263933333	440.4009817	507.129515766667	425.151013333333
"200602_at"	"APP"	16.0489682633333	15.77148195	14.7373728	14.76022484
"200603_at"	"PRKAR1A"	1289.63267866667	1205.237702	1130.0190242	1192.81337566667
"200604_s_at"	"PRKAR1A"	1620.85472066667	1684.76625033333	1475.3305412	1594.19701733333
"200605_s_at"	"PRKAR1A"	2577.28026233333	2391.51677233333	2107.95158266667	2480.76603766667
"200606_at"	"DSP"	20.6807522466667	21.08861159	22.1236446233333	20.9247211733333
"200607_s_at"	"RAD21"	2661.52742866667	2549.381502	2144.18239533333	2573.92673733333
"200608_s_at"	"RAD21"	2914.30218466667	2460.81390433333	2383.52476366667	2571.249645
"200609_s_at"	"WDR1"	3638.99037133333	3641.013584	4249.98494133333	3531.20558666667
"200610_s_at"	"NCL"	7277.134649	7171.72691466667	6634.21246133333	7250.494154
"200611_s_at"	"WDR1"	2746.99355266667	2773.11595933333	3318.85728066667	2673.04245166667
"200612_s_at"	"AP2B1"	567.979911866667	419.173009066667	484.6416819	559.054332133333
"200613_at"	"AP2M1"	2268.98245433333	2338.01181566667	2629.97716033333	2252.77313933333
"200614_at"	"CLTC"	6524.263614	6187.28211633333	5998.04101633333	6128.08825866667
"200615_s_at"	"AP2B1"	537.799057833333	501.559486933333	505.303492566667	575.325403066667
"200616_s_at"	"KIAA0152"	1393.170715	1496.23963266667	1531.817076	1273.56931733333
"200617_at"	"KIAA0152"	841.2402305	863.434957766667	864.759142366667	878.420284733333
"200618_at"	"LASP1"	1157.70134566667	1118.08698916667	1310.135731	1117.70673166667
"200619_at"	"SF3B2"	1882.414371	1964.318186	2128.40167266667	1913.937229
"200620_at"	"TMEM59"	2476.086299	2557.79434266667	2737.50603966667	2488.70281033333
"200621_at"	"CSRP1"	1050.907526	1115.62285866667	1425.65887666667	1110.263003
"200622_x_at"	"CALM3"	1116.96765566667	1185.39700233333	1343.21681666667	1165.56291933333
"200623_s_at"	"CALM3"	499.273104766667	568.404126933333	654.475077866667	520.122575766667
"200624_s_at"	"MATR3"	2366.02110566667	2107.757586	2039.663322	2126.498436
"200625_s_at"	"CAP1"	5121.97499033333	5179.36387533333	5402.79048933333	5128.58862433333
"200626_s_at"	"MATR3"	2213.500922	1840.24089766667	1871.14086733333	1870.02030633333
"200627_at"	"PTGES3"	9218.11209433333	8979.57134966667	8883.03983333333	8987.650627
"200628_s_at"	"WARS"	469.580720766667	509.059621033333	536.076211	484.123435033333
"200629_at"	"WARS"	655.519391633333	693.040219333333	848.419322166667	587.3948075
"200630_x_at"	"SET"	5829.52444366667	5880.60343666667	5386.38271666667	5852.113745
"200631_s_at"	"SET"	4429.35183	4479.00355366667	4330.516677	4488.998323
"200632_s_at"	"NDRG1"	40.3970499033333	51.5365837766667	52.99554316	44.9506227266667
"200633_at"	"UBB"	13905.6973966667	13524.5934766667	15020.5299166667	13279.06728
"200634_at"	"PFN1"	8773.71901966667	8629.605356	9810.748617	8774.42081666667
"200635_s_at"	"PTPRF"	29.3807135033333	30.7931263533333	31.7873943266667	33.46250782
"200636_s_at"	"PTPRF"	23.9673364966667	29.51831251	28.7142554033333	24.8515210966667
"200637_s_at"	"PTPRF"	18.50367764	19.5726858133333	19.4332484966667	18.41520491
"200638_s_at"	"YWHAZ"	3291.97612866667	3428.70826033333	3272.123717	3581.659944
"200639_s_at"	"YWHAZ"	3230.48007066667	3095.085047	3192.09723166667	3089.19742133333
"200640_at"	"YWHAZ"	4481.346568	4429.894752	4427.33764766667	4392.22954833333
"200641_s_at"	"YWHAZ"	6052.766034	6108.88821133333	5481.51758966667	5874.96575
"200642_at"	"SOD1"	11602.9865233333	11231.27828	11563.0015933333	11500.62888
"200643_at"	"HDLBP"	1124.553641	1042.1365668	1247.259917	1054.79299036667
"200644_at"	"MARCKSL1"	263.757952733333	301.824090033333	340.6892091	272.919290033333
"200645_at"	"GABARAP"	1739.150426	1661.41606033333	2077.11119166667	1614.53034533333
"200646_s_at"	"NUCB1"	225.6224489	258.913204166667	312.407746066667	207.062275266667
"200647_x_at"	"EIF3S8"	3624.61899466667	3730.50050033333	4336.94762666667	3573.26908366667
"200648_s_at"	"GLUL"	1505.83460666667	1509.94649833333	1617.01195833333	1621.52929366667
"200649_at"	"NUCB1"	402.035442133333	458.623723366667	590.963855333333	413.110489866667
"200650_s_at"	"LDHA"	11730.09643	11768.58787	12692.6514033333	11828.3205566667
"200651_at"	"GNB2L1"	12530.85218	12428.3446766667	13822.2337833333	12536.7459833333
"200652_at"	"SSR2"	1629.43010666667	1648.454526	1819.94894733333	1671.43405866667
"200653_s_at"	"CALM1"	1652.64629733333	1635.642723	1522.46266066667	1631.18572766667
"200654_at"	"P4HB"	2230.55321933333	2206.37972533333	2490.41780966667	2171.61177733333
"200655_s_at"	"CALM1"	3238.22239633333	3093.02085933333	3028.51600566667	3008.86782266667
"200656_s_at"	"P4HB"	1361.40178466667	1359.10710166667	1508.25443933333	1310.69608966667
"200657_at"	"SLC25A5"	5158.41754333333	5113.22389366667	5875.23909333333	5295.31882766667
"200658_s_at"	"PHB"	1892.65869766667	1965.20186733333	2190.69332966667	1923.76045933333
"200659_s_at"	"PHB"	675.958300533333	686.320675966667	832.305815566667	639.094589866667
"200660_at"	"S100A11"	1899.10522966667	1836.41944133333	2028.108912	1769.906727
"200661_at"	"PPGB"	611.587669166667	627.612028066667	778.7360944	632.1863941
"200662_s_at"	"TOMM20"	3785.02866833333	3560.63945033333	3251.44671666667	3634.72012266667
"200663_at"	"CD63"	4136.62075966667	4383.22751566667	4568.930309	4428.842786
"200664_s_at"	"DNAJB1"	735.7609185	741.7472747	767.774000966667	735.379120833333
"200665_s_at"	"SPARC"	390.374427766667	420.689455533333	478.413322433333	374.852761333333
"200666_s_at"	"DNAJB1"	992.867446633333	1011.6764098	1204.40678166667	956.695962533333
"200667_at"	"UBE2D3"	2332.49133833333	2381.674762	2344.239321	2348.946278
"200668_s_at"	"UBE2D3"	3988.415121	3908.02868333333	3975.63240533333	3991.64127233333
"200669_s_at"	"UBE2D3"	2794.30368833333	2875.871758	2707.622692	2877.17761466667
"200670_at"	"XBP1"	281.2098196	291.9083487	314.276097633333	279.441420766667
"200671_s_at"	"SPTBN1"	67.90558982	80.0825234633333	62.08442882	73.13719873
"200672_x_at"	"SPTBN1"	272.721607966667	292.0031673	228.6551416	277.6770732
"200673_at"	"LAPTM4A"	2052.88893533333	2044.984317	2177.49505233333	1963.31473033333
"200674_s_at"	"RPL32"	24911.8478866667	24504.61701	25624.7470733333	24075.3525633333
"200675_at"	"CD81"	613.115711066667	621.380719133333	772.099611933333	575.852260966667
"200676_s_at"	"UBE2L3"	193.280513633333	266.445579933333	275.9525093	210.676489633333
"200677_at"	"PTTG1IP"	2490.309183	2590.27432066667	2665.35999066667	2656.66300966667
"200678_x_at"	"GRN"	187.014276133333	220.550944666667	275.405584733333	178.649744
"200679_x_at"	"HMGB1"	7111.23354666667	6902.10887633333	6540.805598	7150.936606
"200680_x_at"	"HMGB1"	10858.4162033333	10390.503465	10419.9081933333	10465.1705
"200681_at"	"GLO1"	7857.39505533333	7707.26895966667	7906.77746133333	7780.144428
"200682_s_at"	"UBE2L3"	3040.51959233333	2964.56669033333	2981.01804833333	2846.469041
"200683_s_at"	"UBE2L3"	894.3329258	957.9072488	1104.75042553333	957.9470053
"200684_s_at"	"UBE2L3"	386.7212841	450.487779766667	468.246013266667	362.2430354
"200685_at"	"SFRS11"	591.208217866667	429.165163333333	365.2574622	639.569543
"200686_s_at"	"SFRS11"	2100.26750666667	1495.38381566667	1443.600022	2325.93994366667
"200687_s_at"	"SF3B3"	1232.724563	1248.77172666667	1507.492031	1266.00199733333
"200688_at"	"SF3B3"	45.6952496966667	44.9806809033333	52.5073595733333	43.9290787166667
"200689_x_at"	"EEF1G"	10012.071815	10464.7273976667	11618.02961	10455.2167856667
"200690_at"	"HSPA9B"	329.171056166667	311.437779333333	314.1489938	316.161064333333
"200691_s_at"	"HSPA9B"	3201.93614433333	3293.857902	3218.34077433333	3208.450832
"200692_s_at"	"HSPA9B"	2278.17589266667	2309.04967133333	2091.78243566667	2252.43436933333
"200693_at"	"YWHAQ /// MIB1"	3969.842234	4055.91149633333	3987.00379033333	4011.52575433333
"200694_s_at"	"DDX24"	976.9738902	925.914420366667	1124.18528966667	939.918272266667
"200695_at"	"PPP2R1A"	1054.54580733333	1193.05099833333	1344.649896	1063.04794016667
"200696_s_at"	"GSN"	114.274741633333	123.205177433333	126.742117023333	112.171000266667
"200697_at"	"HK1"	2347.28218333333	2314.23035266667	2807.24341133333	2480.76461533333
"200698_at"	"KDELR2"	715.924108933333	694.717190866667	688.5149116	682.0277157
"200699_at"	"KDELR2"	644.218580833333	702.835622933333	719.2564631	668.350573
"200700_s_at"	"KDELR2"	983.723244466667	1021.79126956667	960.294763833333	997.077657266667
"200701_at"	"NPC2"	452.4030656	437.215087466667	503.556010633333	404.4496679
"200702_s_at"	"DDX24"	206.024828833333	262.7336237	270.649339033333	215.2761698
"200703_at"	"DNCL1"	4521.212172	4287.646257	4728.87246	4136.85833466667
"200704_at"	"LITAF"	93.05213334	106.12049527	119.8182486	86.1123046866667
"200705_s_at"	"EEF1B2"	8542.579937	8558.65724433333	9265.779599	8500.81040333333
"200706_s_at"	"LITAF"	64.8371232833333	71.67079667	82.3250423266667	75.7891970833333
"200707_at"	"PRKCSH"	529.027726833333	594.414989266667	709.973018966667	528.1582436
"200708_at"	"GOT2"	1387.30274233333	1407.91846966667	1572.70048966667	1313.43361433333
"200709_at"	"FKBP1A"	1502.007283	1490.32989433333	1619.70967033333	1442.26554166667
"200710_at"	"ACADVL"	192.320206033333	196.7478908	223.8833665	194.325839066667
"200711_s_at"	"SKP1A"	648.764812933333	675.177244566667	669.7100506	626.204679233333
"200712_s_at"	"MAPRE1"	1414.848957	1266.10831766667	1279.954184	1305.94119066667
"200713_s_at"	"MAPRE1"	5418.786476	5497.82183233333	5391.58955266667	5501.711318
"200714_x_at"	"OS9"	861.344406166667	860.150166966667	1002.2191572	870.884797233333
"200715_x_at"	"RPL13A"	8412.28346266667	8296.685885	9167.516099	8119.711069
"200716_x_at"	"RPL13A"	17164.8718833333	17407.0399766667	18856.0619666667	17935.17959
"200717_x_at"	"RPL7"	18709.9765266667	17905.7173666667	18562.8625366667	18357.3654566667
"200718_s_at"	"SKP1A"	4755.58339433333	4500.20092833333	4605.93517833333	4580.66517166667
"200719_at"	"SKP1A"	250.860681166667	194.223503533333	233.359616233333	227.265946166667
"200720_s_at"	"ACTR1A"	787.513349466667	887.763796533333	1051.52474756667	728.638090766667
"200721_s_at"	"ACTR1A"	375.409278566667	431.1539507	534.255990333333	365.887883933333
"200722_s_at"	"M11S1"	1006.99348983333	1109.68932933333	915.036029833333	1105.88561193333
"200723_s_at"	"M11S1"	3294.64146666667	3316.94672766667	3066.15367933333	3304.99957566667
"200724_at"	"RPL10"	30.48881613	29.4642704033333	31.1876665833333	29.98883466
"200725_x_at"	"RPL10"	10943.9727266667	10776.4283366667	12460.1312233333	10972.56269
"200726_at"	"PPP1CC"	5752.58435333333	4979.35589233333	5050.39588233333	5184.575328
"200727_s_at"	"ACTR2"	1625.770886	1800.11744466667	1299.1535907	1606.18908066667
"200728_at"	"ACTR2"	4495.00071433333	4426.65056666667	3689.40399733333	4256.203906
"200729_s_at"	"ACTR2"	2669.91360233333	2521.106244	2153.64257833333	2640.48620033333
"200730_s_at"	"PTP4A1"	659.377333033333	682.753186666667	537.192358733333	581.354937233333
"200731_s_at"	"PTP4A1"	374.140512866667	396.5676336	320.737874766667	379.572403166667
"200732_s_at"	"PTP4A1"	950.548842766667	995.2222295	837.3963389	940.0523825
"200733_s_at"	"PTP4A1"	327.425024533333	291.507721733333	267.883896766667	283.042917
"200734_s_at"	"ARF3"	2586.58012033333	2624.94055733333	3293.76060766667	2560.55405233333
"200735_x_at"	"NACA"	18611.72519	18488.81041	18815.1628066667	19246.2184
"200736_s_at"	"GPX1"	2735.66383966667	2773.370914	3310.99516966667	2748.99346866667
"200737_at"	"PGK1"	1298.70882766667	1478.480801	1630.13010433333	1386.242073
"200738_s_at"	"PGK1"	6435.31237333333	6254.60579033333	7161.30439866667	6366.953721
"200739_s_at"	"SUMO3"	2884.330196	2972.90263633333	2872.587502	2802.17417533333
"200740_s_at"	"SUMO3"	3640.85414066667	3652.12602666667	3980.078599	3514.977034
"200741_s_at"	"RPS27"	15592.75485	15036.9546033333	16453.4627833333	15833.2586833333
"200742_s_at"	"TPP1"	409.396172633333	411.6045277	431.915175133333	425.431270833333
"200743_s_at"	"TPP1"	786.5995452	752.409179333333	842.8980262	725.46956
"200744_s_at"	"GNB1"	1794.15982733333	1736.85831266667	1659.80821933333	1679.56659533333
"200745_s_at"	"GNB1"	2390.00852966667	2299.33479866667	1988.265568	2270.98444333333
"200746_s_at"	"GNB1"	2209.32627966667	2133.13367333333	1989.07034466667	2151.228761
"200747_s_at"	"NUMA1"	355.945247366667	383.0707506	481.114724733333	366.597254733333
"200748_s_at"	"FTH1"	10108.394091	11021.9461993333	11197.1426906667	10611.0846866667
"200749_at"	"RAN /// LOC391717"	643.3642622	594.380246633333	619.172482766667	593.001106833333
"200750_s_at"	"RAN"	11113.96023	10884.4378236667	11661.52187	11328.6815366667
"200751_s_at"	"HNRPC"	2363.186737	2038.17442	2013.91074233333	2354.61155366667
"200752_s_at"	"CAPN1"	407.436710566667	430.782857233333	569.117744233333	397.8407727
"200753_x_at"	"SFRS2"	1431.99009733333	1401.69544433333	1333.84664966667	1501.46230833333
"200754_x_at"	"SFRS2"	8513.461247	8115.63673566667	8086.805191	8563.44944833333
"200755_s_at"	"CALU"	548.8416126	563.792336733333	485.800330266667	590.473353066667
"200756_x_at"	"CALU"	283.552049833333	306.381531833333	282.094524833333	337.470473966667
"200757_s_at"	"CALU"	738.658591433333	749.390445533333	752.209280433333	709.572292966667
"200758_s_at"	"NFE2L1"	589.756132	580.1463105	595.223130066667	555.5205541
"200759_x_at"	"NFE2L1"	445.5631188	461.6413354	462.654361033333	445.223536166667
"200760_s_at"	"ARL6IP5"	890.879376	878.6259678	962.5149898	850.7445193
"200761_s_at"	"ARL6IP5"	710.003210433333	702.9854455	761.088561333333	707.839349566667
"200762_at"	"DPYSL2"	1416.267531	1478.56806433333	1401.56461733333	1356.25751866667
"200763_s_at"	"RPLP1"	22771.7880366667	21808.2854933333	23803.9903933333	22042.8516033333
"200764_s_at"	"CTNNA1"	455.071226233333	461.818389	487.819301966667	440.348627666667
"200765_x_at"	"CTNNA1"	755.746419233333	883.841727366667	894.339647133333	807.928390233333
"200766_at"	"CTSD"	57.59635618	66.5388769366667	88.0006394766667	64.3909703533333
"200767_s_at"	"C9orf10"	101.024342033333	109.04318819	91.48522233	112.0960479
"200768_s_at"	"MAT2A"	1760.28284233333	1455.94448766667	1539.537384	1911.761266
"200769_s_at"	"MAT2A"	491.950787133333	492.203994366667	405.221947766667	608.889057333333
"200770_s_at"	"LAMC1"	249.536898166667	208.451123033333	257.577192533333	224.0841862
"200771_at"	"LAMC1"	465.3029736	468.1858889	431.387935	454.405574133333
"200772_x_at"	"PTMA"	18717.0446033333	17503.7752433333	18209.41202	17775.6007366667
"200773_x_at"	"PTMA /// LOC440085 /// LOC441454 /// LOC441456"	13366.6466066667	13245.5871966667	13422.57473	13424.2780266667
"200774_at"	"C9orf10"	1633.83295366667	1498.82292833333	1307.89016953333	1672.38277966667
"200775_s_at"	"HNRPK"	6565.10116433333	6906.287641	6735.04864766667	6850.246094
"200776_s_at"	"BZW1 /// LOC151579"	1721.63569166667	1683.87261033333	1459.431557	1765.707417
"200777_s_at"	"BZW1"	3359.88028466667	3352.67984766667	3098.69715333333	3579.83133766667
"200778_s_at"	"Septin 2"	2342.088444	2210.621214	1954.75935766667	2552.98189966667
"200779_at"	"ATF4"	5558.28322866667	5278.033977	5610.070611	5457.639083
"200780_x_at"	"GNAS"	6989.20365233333	7307.10290033333	7519.44732133333	7180.082692
"200781_s_at"	"RPS15A"	17170.45783	17000.7396333333	18182.3280466667	16844.0004433333
"200782_at"	"ANXA5"	1071.78364866667	1060.5075988	1159.229945	1035.4864856
"200783_s_at"	"STMN1"	988.0592348	1058.647329	1050.64527966667	979.124227133333
"200784_s_at"	"LRP1"	43.6932279933333	39.4179596	35.76730628	36.2321109066667
"200785_s_at"	"LRP1"	20.44983149	23.8821164466667	24.1481695466667	23.3604011066667
"200786_at"	"PSMB7"	3861.63164466667	3983.16622866667	4469.56097466667	3916.57426966667
"200787_s_at"	"PEA15"	453.814158933333	504.203695	563.9575447	508.632601966667
"200788_s_at"	"PEA15"	958.8932483	1007.05585683333	1181.74964143333	936.1881087
"200789_at"	"ECH1"	918.8125531	931.7494876	1093.01464266667	913.7411084
"200790_at"	"ODC1"	3406.49107	3410.01676133333	3847.58996633333	3413.16398966667
"200791_s_at"	"IQGAP1"	1226.77706433333	1220.245402	1129.03122036667	1227.35432433333
"200792_at"	"XRCC6"	4034.36530666667	4141.95704333333	4548.754649	3932.09970266667
"200793_s_at"	"ACO2"	431.514681266667	500.172297166667	543.3040078	475.4399934
"200794_x_at"	"DAZAP2"	3208.734461	3293.64442766667	3307.44524133333	3186.990303
"200795_at"	"SPARCL1"	20.2556970933333	21.6228713766667	20.91461393	20.8741457666667
"200796_s_at"	"MCL1"	51.6058309866667	54.3639182133333	51.8271921	59.33978056
"200797_s_at"	"MCL1"	1473.289331	1440.28853666667	1247.87900143333	1460.427233
"200798_x_at"	"MCL1"	230.463770966667	258.665859433333	210.572379933333	239.5243217
"200799_at"	"HSPA1A"	20.3091501633333	22.3186466666667	21.6603789566667	21.1917309633333
"200800_s_at"	"HSPA1A /// HSPA1B"	315.4747927	314.135208233333	354.1826686	340.981198266667
"200801_x_at"	"ACTB"	22504.05202	23206.0602866667	24148.25561	22478.70244
"200802_at"	"SARS"	1836.254512	1846.30130333333	2228.774515	1889.59042966667
"200803_s_at"	"TEGT"	1894.36845766667	2027.584105	2081.78111633333	1946.292339
"200804_at"	"TEGT"	2612.14668866667	2764.548936	2944.20911866667	2698.38224266667
"200805_at"	"LMAN2"	382.710820233333	444.151164633333	558.997106066667	389.040876733333
"200806_s_at"	"HSPD1"	8749.30035366667	8265.93518566667	7500.460007	8982.02335133333
"200807_s_at"	"HSPD1"	13839.65833	13246.9095866667	12925.8539	13799.1325833333
"200808_s_at"	"ZYX"	338.998600933333	385.7030982	494.299367633333	326.662772
"200809_x_at"	"RPL12"	16913.43875	17137.26289	18256.72979	17646.0909566667
"200810_s_at"	"CIRBP"	1127.73794933333	1076.32368203333	1202.45492166667	1031.20867166667
"200811_at"	"CIRBP"	253.0911675	239.3355821	288.345221766667	243.863471566667
"200812_at"	"CCT7"	3354.46633033333	3580.761011	4194.428775	3536.26698666667
"200813_s_at"	"PAFAH1B1"	474.490965366667	448.6959637	337.0160215	480.4110831
"200814_at"	"PSME1"	2348.65466966667	2418.22300966667	2859.49394133333	2372.281377
"200815_s_at"	"PAFAH1B1"	463.2022283	443.7755414	514.204595833333	452.064891666667
"200816_s_at"	"PAFAH1B1"	940.420190933333	923.4661668	817.0990552	914.983042366667
"200817_x_at"	"RPS10"	20080.97932	20455.9642866667	22148.8853433333	20084.8148833333
"200818_at"	"ATP5O"	11783.1003033333	11442.9343433333	12093.7438033333	11454.5860266667
"200819_s_at"	"RPS15"	15434.7978533333	14588.33891	16822.4608366667	15294.0689066667
"200820_at"	"PSMD8"	2581.222276	2633.20522266667	2997.13531433333	2597.93925866667
"200821_at"	"LAMP2"	386.625816866667	365.0516024	336.312935933333	344.6439068
"200822_x_at"	"TPI1"	7029.99524066667	6916.610324	7863.140196	6671.045799
"200823_x_at"	"RPL29"	7807.08447666667	7917.35457266667	8704.08762466667	7454.832351
"200824_at"	"GSTP1"	126.738422666667	119.471019333333	146.967867533333	112.4378365
"200825_s_at"	"HYOU1"	2597.621248	2570.385182	2978.70093266667	2722.714022
"200826_at"	"SNRPD2"	13741.7438933333	13499.9558833333	15216.2243433333	13267.18671
"200827_at"	"PLOD1"	334.130875033333	327.9943034	418.0424404	321.892501266667
"200828_s_at"	"ZNF207"	3722.02701	3809.63058933333	3861.04865433333	3852.98221666667
"200829_x_at"	"ZNF207"	2281.59709666667	2250.23652066667	2362.77646666667	2070.43845033333
"200830_at"	"PSMD2"	1817.426942	1852.529039	2106.13452066667	1814.39400666667
"200831_s_at"	"SCD"	599.506090466667	749.7851582	711.057392666667	714.052586933333
"200832_s_at"	"SCD"	1306.33983266667	1320.039304	1357.263302	1283.77210233333
"200833_s_at"	"RAP1B"	7180.39770133333	6853.40281533333	6988.357042	6949.921527
"200834_s_at"	"RPS21"	18644.8341966667	17784.21112	19067.0939433333	18510.6220133333
"200835_s_at"	"MAP4"	40.0243563	43.35977933	49.19621147	41.87744271
"200836_s_at"	"MAP4"	170.980092866667	196.082434	213.147947933333	175.802065933333
"200837_at"	"BCAP31"	1395.30376966667	1631.61050066667	2015.140973	1407.14512
"200838_at"	"CTSB"	822.584397633333	855.032337033333	1038.3648661	830.214487733333
"200839_s_at"	"CTSB"	1866.79576833333	1843.95144966667	2123.08664133333	1705.05376566667
"200840_at"	"KARS"	4667.01674133333	4422.04813933333	4933.64764566667	4427.335834
"200841_s_at"	"EPRS"	564.657468866667	768.441186	561.629472066667	622.198560233333
"200842_s_at"	"EPRS"	2102.880306	2095.821705	1958.95811533333	1900.056796
"200843_s_at"	"EPRS"	1683.67336733333	1649.98374666667	1463.10085266667	1637.46128533333
"200844_s_at"	"PRDX6"	3903.80477466667	4245.50015133333	4676.69162033333	4091.88283033333
"200845_s_at"	"PRDX6"	3214.21879833333	3274.941626	3267.7623	3369.391621
"200846_s_at"	"PPP1CA"	2991.35412766667	3052.81912033333	3464.80879533333	2927.94814733333
"200847_s_at"	"TMEM66"	1566.64259	1534.14087266667	1385.511584	1578.86950066667
"200848_at"	"AHCYL1"	659.100675166667	662.9698769	674.581422366667	627.229306166667
"200849_s_at"	"AHCYL1"	478.504185	457.882527166667	492.123699566667	448.699487866667
"200850_s_at"	"AHCYL1"	1357.64294533333	1440.93902466667	1398.65269233333	1492.77206166667
"200851_s_at"	"KIAA0174"	943.931369466667	996.024876233333	1080.069073	988.211531466667
"200852_x_at"	"GNB2"	612.302781233333	641.090695666667	823.648818933333	595.2776704
"200853_at"	"H2AFZ"	6727.454799	6388.825155	6375.838278	6329.60134966667
"200854_at"	"NCOR1"	538.0817145	490.500747433333	450.159152833333	509.890441866667
"200855_at"	"NCOR1"	60.5195448866667	60.3444492933333	48.81594511	58.6174364
"200856_x_at"	"NCOR1"	82.5930501	100.380157753333	71.4070610966667	87.0604881633333
"200857_s_at"	"NCOR1"	338.5215762	307.3300749	265.105400766667	324.8661954
"200858_s_at"	"RPS8"	7647.974714	7517.902613	8010.85338433333	7599.47729966667
"200859_x_at"	"FLNA"	494.5464967	536.9653796	685.926997166667	510.1143549
"200860_s_at"	"CNOT1"	1493.81294833333	1505.29964666667	1366.38975816667	1482.91966633333
"200861_at"	"CNOT1"	290.327496166667	264.791433	256.023705166667	274.446462
"200862_at"	"DHCR24"	4284.84019233333	4166.80837	4774.092653	4072.80113466667
"200863_s_at"	"RAB11A"	6149.78226833333	5963.00589433333	6493.62698533333	5878.60177133333
"200864_s_at"	"RAB11A"	403.421923833333	392.075158833333	347.949492433333	378.925782533333
"200865_at"	"EIF3S5 /// LOC339799"	16.4899189433333	19.5271550566667	17.66438375	17.4011305733333
